-1.0000e+01 5.9996e-05 0.0000e+00
-9.5000e+00 1.8966e-04 0.0000e+00
-9.0000e+00 5.9910e-04 0.0000e+00
-8.5000e+00 1.8880e-03 0.0000e+00
-8.0000e+00 5.9054e-03 0.0000e+00
-7.5000e+00 1.8042e-02 0.0000e+00
-7.0000e+00 5.1247e-02 0.0000e+00
-6.5000e+00 1.1881e-01 0.0000e+00
-6.0000e+00 1.8751e-01 0.0000e+00
-5.5000e+00 2.1218e-01 0.0000e+00
-5.0000e+00 2.1499e-01 0.0000e+00
-4.5000e+00 2.1469e-01 0.0000e+00
-4.0000e+00 2.1444e-01 0.0000e+00
-3.5000e+00 2.1434e-01 0.0000e+00
-3.0000e+00 2.1431e-01 0.0000e+00
-2.5000e+00 2.1430e-01 0.0000e+00
-2.0000e+00 2.1429e-01 0.0000e+00
