-1.0000e+01 2.9170e-05 8.2867e-07
-9.5000e+00 9.8762e-05 3.9228e-06
-9.0000e+00 3.0674e-04 7.0954e-06
-8.5000e+00 9.3778e-04 7.1100e-06
-8.0000e+00 3.0515e-03 8.9873e-05
-7.5000e+00 9.0725e-03 3.5549e-05
-7.0000e+00 2.6058e-02 3.6545e-04
-6.5000e+00 6.5187e-02 5.4874e-05
-6.0000e+00 1.2060e-01 5.2072e-03
-5.5000e+00 1.4053e-01 4.2602e-03
-5.0000e+00 1.5585e-01 1.6321e-03
-4.5000e+00 1.5347e-01 3.3423e-03
-4.0000e+00 1.6500e-01 7.4302e-03
-3.5000e+00 1.5704e-01 7.6095e-04
-3.0000e+00 1.6132e-01 3.4472e-03
-2.5000e+00 1.6198e-01 4.0904e-03
-2.0000e+00 1.5476e-01 3.1405e-03
