-1.0000e+01 2.9695e-05 2.9695e-05
-9.5000e+00 9.5035e-05 9.5035e-05
-9.0000e+00 2.9953e-04 2.9953e-04
-8.5000e+00 9.4189e-04 9.4189e-04
-8.0000e+00 3.0333e-03 3.0333e-03
-7.5000e+00 9.3357e-03 9.3357e-03
-7.0000e+00 2.6731e-02 2.6731e-02
-6.5000e+00 6.5261e-02 6.5261e-02
-6.0000e+00 1.2600e-01 1.2600e-01
-5.5000e+00 1.7600e-01 1.7600e-01
-5.0000e+00 2.1134e-01 2.1134e-01
-4.5000e+00 2.2148e-01 2.2148e-01
-4.0000e+00 2.2552e-01 2.2552e-01
-3.5000e+00 2.2917e-01 2.2917e-01
-3.0000e+00 2.2664e-01 2.2664e-01
-2.5000e+00 2.2270e-01 2.2270e-01
-2.0000e+00 2.2988e-01 2.2988e-01
