34.86	1.1021	0.0532
52.26	1.5876	0.0125
78.35	2.2164	0.1920
117.5	2.8307	0.1712
176.1	3.5613	0.1880
264	4.8258	0.1624
395.9	5.5146	0.3722
593.5	6.5911	0.4511
889.8	7.2761	0.0072
1334	7.3900	0.3619
2000	8.3423	0.1714
