34.86	1.2230	0.0279
52.26	1.8059	0.0120
78.35	2.3189	0.0256
117.5	3.2171	0.2605
176.1	4.3166	0.3372
264	4.9565	0.3843
395.9	6.0545	0.2418
593.5	7.0233	0.0418
889.8	8.1450	0.4068
1334	8.6376	0.6852
2000	8.6161	0.4433
