34.86	0.8144	0.0491
52.26	1.1677	0.0333
78.35	1.5811	0.0840
117.5	2.2055	0.1881
176.1	2.9431	0.1602
264	3.8942	0.1860
395.9	4.6861	0.3502
593.5	5.8401	0.4991
889.8	6.4818	0.4119
1334	7.3643	0.2976
2000	7.8985	0.3811
