34.86	0.86	0.02
52.26	1.2	0.05
78.35	1.68	0.1
117.5	2.44	0.12
176.1	3.14	0.29
264.0	4.1	0.14
395.9	4.96	0.04
593.5	5.46	0.32
889.8	6.51	0.05
1334	6.86	0.28
2000	7.6	0.6
