-4.86	0.6449	0.0471
52.26	0.9316	0.0123
78.35	1.2760	0.0086
117.5	1.8258	0.1429
176.1	2.4079	0.0018
264	3.2551	0.0532
395.9	3.7828	0.1732
593.5	4.8526	0.4652
889.8	5.2715	0.0492
1334	5.9105	0.0008
2000	6.7298	0.5384
