-1.0000e+01 1.8415e-01 1.6856e-02
-9.5000e+00 2.0333e-01 1.5630e-04
-9.0000e+00 2.1026e-01 3.3399e-04
-8.5000e+00 2.2723e-01 3.1484e-03
-8.0000e+00 2.8967e-01 2.4741e-03
-7.5000e+00 4.5592e-01 4.2464e-02
-7.0000e+00 6.1136e-01 1.7611e-02
-6.5000e+00 6.8754e-01 4.9705e-02
-6.0000e+00 7.9587e-01 1.1359e-02
-5.5000e+00 8.3719e-01 3.8783e-03
-5.0000e+00 8.6007e-01 1.8029e-02
-4.5000e+00 8.2128e-01 2.3567e-02
-4.0000e+00 8.4821e-01 2.4717e-03
-3.5000e+00 8.5201e-01 5.9826e-03
-3.0000e+00 8.7828e-01 3.2169e-02
-2.5000e+00 8.6063e-01 1.4488e-02
-2.0000e+00 8.2329e-01 2.2861e-02
