-1.0000e+01 2.6559e-01 8.2873e-03
-9.5000e+00 2.6558e-01 1.0759e-02
-9.0000e+00 2.9195e-01 7.9420e-03
-8.5000e+00 3.1253e-01 5.5718e-03
-8.0000e+00 3.7352e-01 4.7806e-03
-7.5000e+00 5.0215e-01 5.7889e-03
-7.0000e+00 6.9898e-01 4.0446e-02
-6.5000e+00 7.7324e-01 9.2682e-05
-6.0000e+00 8.2217e-01 3.1619e-03
-5.5000e+00 8.4047e-01 3.6222e-03
-5.0000e+00 8.4186e-01 8.4348e-03
-4.5000e+00 8.7605e-01 2.3760e-02
-4.0000e+00 8.3625e-01 1.6672e-02
-3.5000e+00 8.6458e-01 1.1466e-02
-3.0000e+00 8.5596e-01 2.7753e-03
-2.5000e+00 8.9363e-01 4.0428e-02
-2.0000e+00 8.2459e-01 2.8623e-02
