-1.0000e+01 2.0109e-01
-9.9192e+00 2.0131e-01
-9.8384e+00 2.0158e-01
-9.7576e+00 2.0190e-01
-9.6768e+00 2.0229e-01
-9.5960e+00 2.0276e-01
-9.5152e+00 2.0332e-01
-9.4343e+00 2.0399e-01
-9.3535e+00 2.0480e-01
-9.2727e+00 2.0577e-01
-9.1919e+00 2.0694e-01
-9.1111e+00 2.0834e-01
-9.0303e+00 2.1002e-01
-8.9495e+00 2.1203e-01
-8.8687e+00 2.1444e-01
-8.7879e+00 2.1731e-01
-8.7071e+00 2.2074e-01
-8.6263e+00 2.2482e-01
-8.5455e+00 2.2966e-01
-8.4646e+00 2.3540e-01
-8.3838e+00 2.4216e-01
-8.3030e+00 2.5012e-01
-8.2222e+00 2.5943e-01
-8.1414e+00 2.7026e-01
-8.0606e+00 2.8279e-01
-7.9798e+00 2.9718e-01
-7.8990e+00 3.1357e-01
-7.8182e+00 3.3206e-01
-7.7374e+00 3.5270e-01
-7.6566e+00 3.7546e-01
-7.5758e+00 4.0025e-01
-7.4949e+00 4.2685e-01
-7.4141e+00 4.5498e-01
-7.3333e+00 4.8423e-01
-7.2525e+00 5.1416e-01
-7.1717e+00 5.4425e-01
-7.0909e+00 5.7399e-01
-7.0101e+00 6.0289e-01
-6.9293e+00 6.3050e-01
-6.8485e+00 6.5648e-01
-6.7677e+00 6.8055e-01
-6.6869e+00 7.0255e-01
-6.6061e+00 7.2241e-01
-6.5253e+00 7.4013e-01
-6.4444e+00 7.5578e-01
-6.3636e+00 7.6948e-01
-6.2828e+00 7.8138e-01
-6.2020e+00 7.9164e-01
-6.1212e+00 8.0044e-01
-6.0404e+00 8.0795e-01
-5.9596e+00 8.1432e-01
-5.8788e+00 8.1972e-01
-5.7980e+00 8.2427e-01
-5.7172e+00 8.2810e-01
-5.6364e+00 8.3132e-01
-5.5556e+00 8.3401e-01
-5.4747e+00 8.3627e-01
-5.3939e+00 8.3815e-01
-5.3131e+00 8.3973e-01
-5.2323e+00 8.4104e-01
-5.1515e+00 8.4213e-01
-5.0707e+00 8.4304e-01
-4.9899e+00 8.4380e-01
-4.9091e+00 8.4443e-01
-4.8283e+00 8.4495e-01
-4.7475e+00 8.4539e-01
-4.6667e+00 8.4575e-01
-4.5859e+00 8.4605e-01
-4.5051e+00 8.4630e-01
-4.4242e+00 8.4651e-01
-4.3434e+00 8.4668e-01
-4.2626e+00 8.4683e-01
-4.1818e+00 8.4695e-01
-4.1010e+00 8.4705e-01
-4.0202e+00 8.4713e-01
-3.9394e+00 8.4720e-01
-3.8586e+00 8.4725e-01
-3.7778e+00 8.4730e-01
-3.6970e+00 8.4734e-01
-3.6162e+00 8.4737e-01
-3.5354e+00 8.4740e-01
-3.4545e+00 8.4742e-01
-3.3737e+00 8.4744e-01
-3.2929e+00 8.4746e-01
-3.2121e+00 8.4747e-01
-3.1313e+00 8.4748e-01
-3.0505e+00 8.4749e-01
-2.9697e+00 8.4750e-01
-2.8889e+00 8.4750e-01
-2.8081e+00 8.4751e-01
-2.7273e+00 8.4751e-01
-2.6465e+00 8.4751e-01
-2.5657e+00 8.4752e-01
-2.4848e+00 8.4752e-01
-2.4040e+00 8.4752e-01
-2.3232e+00 8.4752e-01
-2.2424e+00 8.4752e-01
-2.1616e+00 8.4753e-01
-2.0808e+00 8.4753e-01
-2.0000e+00 8.4753e-01
