-1.1000e+01 1.0054e-03 1.5385e-05
-1.0500e+01 3.0781e-03 5.1746e-05
-1.0000e+01 1.0236e-02 3.4596e-04
-9.5000e+00 3.0663e-02 5.3776e-04
-9.0000e+00 9.0453e-02 7.4714e-03
-8.5000e+00 2.9251e-01 9.6910e-03
-8.0000e+00 8.6471e-01 1.3034e-02
-7.5000e+00 1.0544e+00 6.1410e-02
-7.0000e+00 9.5766e-01 3.9846e-02
-6.5000e+00 1.0396e+00 4.1067e-02
-6.0000e+00 9.3750e-01 6.1264e-02
-5.5000e+00 1.0180e+00 1.9169e-02
-5.0000e+00 1.0027e+00 3.8492e-03
-4.5000e+00 1.0034e+00 4.4704e-03
-4.0000e+00 1.0238e+00 2.4877e-02
-3.5000e+00 1.0154e+00 1.6536e-02
-3.0000e+00 1.0181e+00 1.9241e-02
