-1.1000e+01 2.5402e-04 2.5402e-04
-1.0500e+01 7.4767e-04 7.4767e-04
-1.0000e+01 2.4631e-03 2.4631e-03
-9.5000e+00 7.6584e-03 7.6584e-03
-9.0000e+00 2.3779e-02 2.3779e-02
-8.5000e+00 7.1080e-02 7.1080e-02
-8.0000e+00 2.0920e-01 2.0920e-01
-7.5000e+00 4.0203e-01 4.0203e-01
-7.0000e+00 5.9159e-01 5.9159e-01
-6.5000e+00 7.1780e-01 7.1780e-01
-6.0000e+00 7.5296e-01 7.5296e-01
-5.5000e+00 7.6682e-01 7.6682e-01
-5.0000e+00 7.5450e-01 7.5450e-01
-4.5000e+00 7.9283e-01 7.9283e-01
-4.0000e+00 7.4982e-01 7.4982e-01
-3.5000e+00 7.3452e-01 7.3452e-01
-3.0000e+00 7.1080e-01 7.1080e-01
