-1.0500e+01 5.4848e-04
-1.0420e+01 6.5929e-04
-1.0340e+01 7.9247e-04
-1.0260e+01 9.5252e-04
-1.0180e+01 1.1448e-03
-1.0100e+01 1.3759e-03
-1.0020e+01 1.6534e-03
-9.9400e+00 1.9868e-03
-9.8600e+00 2.3870e-03
-9.7800e+00 2.8676e-03
-9.7000e+00 3.4444e-03
-9.6200e+00 4.1364e-03
-9.5400e+00 4.9663e-03
-9.4600e+00 5.9611e-03
-9.3800e+00 7.1529e-03
-9.3000e+00 8.5796e-03
-9.2200e+00 1.0286e-02
-9.1400e+00 1.2325e-02
-9.0600e+00 1.4758e-02
-8.9800e+00 1.7658e-02
-8.9000e+00 2.1107e-02
-8.8200e+00 2.5202e-02
-8.7400e+00 3.0051e-02
-8.6600e+00 3.5777e-02
-8.5800e+00 4.2514e-02
-8.5000e+00 5.0410e-02
-8.4200e+00 5.9620e-02
-8.3400e+00 7.0303e-02
-8.2600e+00 8.2615e-02
-8.1800e+00 9.6700e-02
-8.1000e+00 1.1268e-01
-8.0200e+00 1.3062e-01
-7.9400e+00 1.5057e-01
-7.8600e+00 1.7246e-01
-7.7800e+00 1.9618e-01
-7.7000e+00 2.2150e-01
-7.6200e+00 2.4810e-01
-7.5400e+00 2.7560e-01
-7.4600e+00 3.0352e-01
-7.3800e+00 3.3136e-01
-7.3000e+00 3.5862e-01
-7.2200e+00 3.8478e-01
-7.1400e+00 4.0943e-01
-7.0600e+00 4.3219e-01
-6.9800e+00 4.5277e-01
-6.9000e+00 4.7100e-01
-6.8200e+00 4.8676e-01
-6.7400e+00 5.0004e-01
-6.6600e+00 5.1087e-01
-6.5800e+00 5.1935e-01
-6.5000e+00 5.2562e-01
-6.4200e+00 5.2985e-01
-6.3400e+00 5.3225e-01
-6.2600e+00 5.3303e-01
-6.1800e+00 5.3244e-01
-6.1000e+00 5.3070e-01
-6.0200e+00 5.2807e-01
-5.9400e+00 5.2477e-01
-5.8600e+00 5.2103e-01
-5.7800e+00 5.1704e-01
-5.7000e+00 5.1298e-01
-5.6200e+00 5.0897e-01
-5.5400e+00 5.0513e-01
-5.4600e+00 5.0152e-01
-5.3800e+00 4.9821e-01
-5.3000e+00 4.9520e-01
-5.2200e+00 4.9251e-01
-5.1400e+00 4.9014e-01
-5.0600e+00 4.8806e-01
-4.9800e+00 4.8625e-01
-4.9000e+00 4.8470e-01
-4.8200e+00 4.8336e-01
-4.7400e+00 4.8222e-01
-4.6600e+00 4.8126e-01
-4.5800e+00 4.8044e-01
-4.5000e+00 4.7975e-01
-4.4200e+00 4.7916e-01
-4.3400e+00 4.7868e-01
-4.2600e+00 4.7827e-01
-4.1800e+00 4.7792e-01
-4.1000e+00 4.7763e-01
-4.0200e+00 4.7739e-01
-3.9400e+00 4.7719e-01
-3.8600e+00 4.7703e-01
-3.7800e+00 4.7689e-01
-3.7000e+00 4.7677e-01
-3.6200e+00 4.7667e-01
-3.5400e+00 4.7659e-01
-3.4600e+00 4.7652e-01
-3.3800e+00 4.7647e-01
-3.3000e+00 4.7642e-01
-3.2200e+00 4.7638e-01
-3.1400e+00 4.7635e-01
-3.0600e+00 4.7632e-01
-2.9800e+00 4.7630e-01
-2.9000e+00 4.7628e-01
-2.8200e+00 4.7627e-01
-2.7400e+00 4.7625e-01
-2.6600e+00 4.7624e-01
-2.5800e+00 4.7623e-01
