-1.0000e+01 1.9873e-03
-9.9333e+00 2.3162e-03
-9.8667e+00 2.6994e-03
-9.8000e+00 3.1457e-03
-9.7333e+00 3.6655e-03
-9.6667e+00 4.2708e-03
-9.6000e+00 4.9755e-03
-9.5333e+00 5.7958e-03
-9.4667e+00 6.7503e-03
-9.4000e+00 7.8606e-03
-9.3333e+00 9.1517e-03
-9.2667e+00 1.0652e-02
-9.2000e+00 1.2396e-02
-9.1333e+00 1.4420e-02
-9.0667e+00 1.6768e-02
-9.0000e+00 1.9491e-02
-8.9333e+00 2.2645e-02
-8.8667e+00 2.6294e-02
-8.8000e+00 3.0510e-02
-8.7333e+00 3.5376e-02
-8.6667e+00 4.0982e-02
-8.6000e+00 4.7428e-02
-8.5333e+00 5.4824e-02
-8.4667e+00 6.3290e-02
-8.4000e+00 7.2951e-02
-8.3333e+00 8.3942e-02
-8.2667e+00 9.6398e-02
-8.2000e+00 1.1046e-01
-8.1333e+00 1.2625e-01
-8.0667e+00 1.4389e-01
-8.0000e+00 1.6349e-01
-7.9333e+00 1.8512e-01
-7.8667e+00 2.0881e-01
-7.8000e+00 2.3455e-01
-7.7333e+00 2.6229e-01
-7.6667e+00 2.9190e-01
-7.6000e+00 3.2320e-01
-7.5333e+00 3.5593e-01
-7.4667e+00 3.8979e-01
-7.4000e+00 4.2443e-01
-7.3333e+00 4.5945e-01
-7.2667e+00 4.9445e-01
-7.2000e+00 5.2902e-01
-7.1333e+00 5.6278e-01
-7.0667e+00 5.9538e-01
-7.0000e+00 6.2652e-01
-6.9333e+00 6.5594e-01
-6.8667e+00 6.8348e-01
-6.8000e+00 7.0901e-01
-6.7333e+00 7.3247e-01
-6.6667e+00 7.5382e-01
-6.6000e+00 7.7310e-01
-6.5333e+00 7.9036e-01
-6.4667e+00 8.0566e-01
-6.4000e+00 8.1910e-01
-6.3333e+00 8.3074e-01
-6.2667e+00 8.4070e-01
-6.2000e+00 8.4906e-01
-6.1333e+00 8.5591e-01
-6.0667e+00 8.6134e-01
-6.0000e+00 8.6545e-01
-5.9333e+00 8.6835e-01
-5.8667e+00 8.7014e-01
-5.8000e+00 8.7094e-01
-5.7333e+00 8.7089e-01
-5.6667e+00 8.7011e-01
-5.6000e+00 8.6874e-01
-5.5333e+00 8.6691e-01
-5.4667e+00 8.6476e-01
-5.4000e+00 8.6238e-01
-5.3333e+00 8.5989e-01
-5.2667e+00 8.5736e-01
-5.2000e+00 8.5487e-01
-5.1333e+00 8.5247e-01
-5.0667e+00 8.5019e-01
-5.0000e+00 8.4806e-01
-4.9333e+00 8.4610e-01
-4.8667e+00 8.4431e-01
-4.8000e+00 8.4269e-01
-4.7333e+00 8.4124e-01
-4.6667e+00 8.3994e-01
-4.6000e+00 8.3879e-01
-4.5333e+00 8.3777e-01
-4.4667e+00 8.3688e-01
-4.4000e+00 8.3610e-01
-4.3333e+00 8.3541e-01
-4.2667e+00 8.3482e-01
-4.2000e+00 8.3430e-01
-4.1333e+00 8.3385e-01
-4.0667e+00 8.3346e-01
-4.0000e+00 8.3313e-01
-3.9333e+00 8.3284e-01
-3.8667e+00 8.3258e-01
-3.8000e+00 8.3237e-01
-3.7333e+00 8.3218e-01
-3.6667e+00 8.3202e-01
-3.6000e+00 8.3188e-01
-3.5333e+00 8.3176e-01
-3.4667e+00 8.3166e-01
-3.4000e+00 8.3157e-01
-3.3333e+00 8.3150e-01
-3.2667e+00 8.3143e-01
-3.2000e+00 8.3138e-01
-3.1333e+00 8.3133e-01
-3.0667e+00 8.3129e-01
-3.0000e+00 8.3125e-01
-2.9333e+00 8.3122e-01
-2.8667e+00 8.3120e-01
-2.8000e+00 8.3118e-01
-2.7333e+00 8.3116e-01
-2.6667e+00 8.3114e-01
-2.6000e+00 8.3113e-01
-2.5333e+00 8.3111e-01
-2.4667e+00 8.3110e-01
-2.4000e+00 8.3110e-01
-2.3333e+00 8.3109e-01
-2.2667e+00 8.3108e-01
-2.2000e+00 8.3108e-01
-2.1333e+00 8.3107e-01
-2.0667e+00 8.3107e-01
-2.0000e+00 8.3106e-01
