-1.0000e+01 2.0356e-04 3.6352e-06
-9.5000e+00 6.2617e-04 5.4885e-06
-9.0000e+00 1.9678e-03 2.4218e-05
-8.5000e+00 6.2183e-03 2.7234e-05
-8.0000e+00 1.9119e-02 1.1107e-04
-7.5000e+00 5.4425e-02 1.7046e-03
-7.0000e+00 1.4278e-01 2.0485e-04
-6.5000e+00 2.7524e-01 7.5796e-04
-6.0000e+00 3.7906e-01 2.3359e-03
-5.5000e+00 4.0365e-01 2.2799e-03
-5.0000e+00 3.8002e-01 8.0849e-05
-4.5000e+00 3.5414e-01 8.9701e-04
-4.0000e+00 3.4311e-01 2.7524e-03
-3.5000e+00 3.3573e-01 9.4390e-05
-3.0000e+00 3.3100e-01 3.0728e-03
-2.5000e+00 3.3530e-01 1.7321e-03
-2.0000e+00 3.3322e-01 1.8656e-04
