-1.0000e+01 3.9570e-04 4.0578e-06
-9.5000e+00 1.2533e-03 9.2043e-06
-9.0000e+00 3.9701e-03 6.0090e-06
-8.5000e+00 1.2306e-02 1.0707e-04
-8.0000e+00 3.8411e-02 6.7568e-04
-7.5000e+00 1.0740e-01 1.1064e-03
-7.0000e+00 2.5300e-01 3.4240e-03
-6.5000e+00 4.2788e-01 4.7240e-03
-6.0000e+00 5.5405e-01 1.8557e-03
-5.5000e+00 5.8617e-01 8.7195e-03
-5.0000e+00 5.6587e-01 1.5213e-02
-4.5000e+00 5.2891e-01 6.8374e-03
-4.0000e+00 5.1014e-01 2.2816e-03
-3.5000e+00 5.0560e-01 3.0169e-03
-3.0000e+00 5.0352e-01 2.6905e-03
-2.5000e+00 4.9512e-01 5.1404e-03
-2.0000e+00 5.0711e-01 7.0263e-03
