-1.0000e+01 1.1911e-08 8.4465e-11
-9.5000e+00 1.2013e-07 2.9731e-10
-9.0000e+00 1.2033e-06 8.6803e-09
-8.5000e+00 1.1432e-05 3.9612e-07
-8.0000e+00 1.2399e-04 9.3109e-06
-7.5000e+00 1.0720e-03 2.8634e-05
-7.0000e+00 7.6255e-03 3.3278e-04
-6.5000e+00 4.1020e-02 1.2521e-04
-6.0000e+00 1.1099e-01 4.4058e-03
-5.5000e+00 1.9276e-01 3.9103e-03
-5.0000e+00 2.2637e-01 1.3514e-03
-4.5000e+00 2.3879e-01 3.8269e-03
-4.0000e+00 2.3594e-01 1.1694e-02
-3.5000e+00 2.4486e-01 4.4020e-03
-3.0000e+00 2.4934e-01 4.3642e-04
-2.5000e+00 2.4431e-01 5.6334e-03
-2.0000e+00 2.4814e-01 1.8535e-03
