-1.0000e+01 1.1610e-10 3.8817e-12
-9.5000e+00 1.2006e-09 1.3477e-12
-9.0000e+00 1.1792e-08 1.8222e-10
-8.5000e+00 1.2030e-07 1.1364e-09
-8.0000e+00 1.2031e-06 2.9654e-08
-7.5000e+00 1.0737e-05 4.5067e-07
-7.0000e+00 9.5259e-05 1.6248e-06
-6.5000e+00 6.5676e-04 5.1866e-06
-6.0000e+00 2.6304e-03 1.7702e-05
-5.5000e+00 5.8616e-03 1.1030e-04
-5.0000e+00 7.9883e-03 2.9958e-05
-4.5000e+00 8.9714e-03 4.5100e-05
-4.0000e+00 9.5638e-03 2.9437e-04
-3.5000e+00 9.4253e-03 4.3235e-05
-3.0000e+00 9.1066e-03 3.1149e-04
-2.5000e+00 9.4857e-03 5.6135e-05
-2.0000e+00 9.2676e-03 1.6558e-04
