-1.0000e+01 9.7443e-04 2.4468e-05
-9.5000e+00 2.9360e-03 2.1529e-04
-9.0000e+00 1.0033e-02 1.4193e-04
-8.5000e+00 3.2061e-02 1.5008e-03
-8.0000e+00 9.1830e-02 1.7397e-03
-7.5000e+00 2.2458e-01 1.0036e-02
-7.0000e+00 4.9360e-01 1.7405e-02
-6.5000e+00 6.8400e-01 2.2099e-02
-6.0000e+00 8.7284e-01 3.9507e-02
-5.5000e+00 9.2725e-01 4.3564e-02
-5.0000e+00 8.8534e-01 1.5563e-02
-4.5000e+00 9.2816e-01 2.1673e-02
-4.0000e+00 9.5640e-01 4.8133e-02
-3.5000e+00 9.0742e-01 1.4108e-03
-3.0000e+00 8.9101e-01 1.7995e-02
-2.5000e+00 8.7024e-01 3.8829e-02
-2.0000e+00 9.2941e-01 2.0325e-02
