-8.0000e+00 4.8727e+01
-7.9500e+00 4.8781e+01
-7.9000e+00 4.8843e+01
-7.8500e+00 4.8912e+01
-7.8000e+00 4.8989e+01
-7.7500e+00 4.9076e+01
-7.7000e+00 4.9173e+01
-7.6500e+00 4.9281e+01
-7.6000e+00 4.9403e+01
-7.5500e+00 4.9540e+01
-7.5000e+00 4.9692e+01
-7.4500e+00 4.9863e+01
-7.4000e+00 5.0055e+01
-7.3500e+00 5.0269e+01
-7.3000e+00 5.0509e+01
-7.2500e+00 5.0777e+01
-7.2000e+00 5.1076e+01
-7.1500e+00 5.1411e+01
-7.1000e+00 5.1784e+01
-7.0500e+00 5.2201e+01
-7.0000e+00 5.2666e+01
-6.9500e+00 5.3185e+01
-6.9000e+00 5.3762e+01
-6.8500e+00 5.4404e+01
-6.8000e+00 5.5119e+01
-6.7500e+00 5.5911e+01
-6.7000e+00 5.6791e+01
-6.6500e+00 5.7765e+01
-6.6000e+00 5.8842e+01
-6.5500e+00 6.0031e+01
-6.5000e+00 6.1342e+01
-6.4500e+00 6.2784e+01
-6.4000e+00 6.4367e+01
-6.3500e+00 6.6100e+01
-6.3000e+00 6.7992e+01
-6.2500e+00 7.0052e+01
-6.2000e+00 7.2289e+01
-6.1500e+00 7.4708e+01
-6.1000e+00 7.7316e+01
-6.0500e+00 8.0116e+01
-6.0000e+00 8.3109e+01
-5.9500e+00 8.6294e+01
-5.9000e+00 8.9668e+01
-5.8500e+00 9.3222e+01
-5.8000e+00 9.6947e+01
-5.7500e+00 1.0083e+02
-5.7000e+00 1.0485e+02
-5.6500e+00 1.0899e+02
-5.6000e+00 1.1323e+02
-5.5500e+00 1.1754e+02
-5.5000e+00 1.2189e+02
-5.4500e+00 1.2625e+02
-5.4000e+00 1.3060e+02
-5.3500e+00 1.3491e+02
-5.3000e+00 1.3915e+02
-5.2500e+00 1.4330e+02
-5.2000e+00 1.4732e+02
-5.1500e+00 1.5121e+02
-5.1000e+00 1.5494e+02
-5.0500e+00 1.5850e+02
-5.0000e+00 1.6188e+02
-4.9500e+00 1.6507e+02
-4.9000e+00 1.6807e+02
-4.8500e+00 1.7087e+02
-4.8000e+00 1.7349e+02
-4.7500e+00 1.7591e+02
-4.7000e+00 1.7816e+02
-4.6500e+00 1.8022e+02
-4.6000e+00 1.8212e+02
-4.5500e+00 1.8386e+02
-4.5000e+00 1.8544e+02
-4.4500e+00 1.8689e+02
-4.4000e+00 1.8821e+02
-4.3500e+00 1.8940e+02
-4.3000e+00 1.9048e+02
-4.2500e+00 1.9146e+02
-4.2000e+00 1.9234e+02
-4.1500e+00 1.9313e+02
-4.1000e+00 1.9385e+02
-4.0500e+00 1.9449e+02
-4.0000e+00 1.9507e+02
-3.9500e+00 1.9559e+02
-3.9000e+00 1.9606e+02
-3.8500e+00 1.9648e+02
-3.8000e+00 1.9685e+02
-3.7500e+00 1.9719e+02
-3.7000e+00 1.9749e+02
-3.6500e+00 1.9776e+02
-3.6000e+00 1.9800e+02
-3.5500e+00 1.9821e+02
-3.5000e+00 1.9841e+02
-3.4500e+00 1.9858e+02
-3.4000e+00 1.9873e+02
-3.3500e+00 1.9887e+02
-3.3000e+00 1.9899e+02
-3.2500e+00 1.9910e+02
-3.2000e+00 1.9920e+02
-3.1500e+00 1.9928e+02
-3.1000e+00 1.9936e+02
-3.0500e+00 1.9943e+02
