0	0.000	0.000
15	32.093	1.253
30	52.785	0.982
45	63.103	0.255
60	72.024	1.954
90	79.856	0.740
120	88.756	3.939
180	89.959	1.770
240	94.634	0.829
300	93.490	4.021
360	100.667	2.033
