-1.2000e+01 4.0166e+01 1.1210e-01
-1.1500e+01 4.0994e+01 6.8784e-01
-1.1000e+01 4.1046e+01 6.5081e-01
-1.0500e+01 4.2605e+01 1.9305e+00
-1.0000e+01 4.1983e+01 4.3129e-01
-9.5000e+00 4.5711e+01 1.4421e+00
-9.0000e+00 5.1674e+01 6.5290e-01
-8.5000e+00 7.0184e+01 3.2592e+00
-8.0000e+00 1.1355e+02 1.0445e+00
-7.5000e+00 1.5996e+02 2.5960e+00
-7.0000e+00 2.0238e+02 8.4615e+00
-6.5000e+00 2.0115e+02 6.3202e+00
-6.0000e+00 2.1112e+02 1.1537e+00
-5.5000e+00 2.1906e+02 5.2182e+00
-5.0000e+00 2.0931e+02 5.1037e+00
-4.5000e+00 2.1891e+02 4.3960e+00
-4.0000e+00 2.1473e+02 1.7103e-01
