-1.2000e+01 6.3842e+01 7.0590e-01
-1.1500e+01 6.3749e+01 5.6862e-01
-1.1000e+01 6.0415e+01 2.9082e+00
-1.0500e+01 6.3421e+01 3.5175e-01
-1.0000e+01 6.2957e+01 2.2214e+00
-9.5000e+00 7.2332e+01 2.8636e+00
-9.0000e+00 8.5111e+01 3.4611e+00
-8.5000e+00 1.0930e+02 8.9026e-01
-8.0000e+00 1.5148e+02 3.3791e+00
-7.5000e+00 1.9482e+02 6.2975e-01
-7.0000e+00 2.2166e+02 6.9140e+00
-6.5000e+00 2.2511e+02 2.4567e+00
-6.0000e+00 2.1997e+02 5.3676e+00
-5.5000e+00 2.1606e+02 1.0139e+01
-5.0000e+00 2.2066e+02 5.8150e+00
-4.5000e+00 2.2435e+02 2.2135e+00
-4.0000e+00 2.3019e+02 3.5967e+00
