-1.2000e+01 1.0483e+02 4.7985e+00
-1.1500e+01 9.8133e+01 1.9568e+00
-1.1000e+01 9.4066e+01 6.2194e+00
-1.0500e+01 1.0699e+02 6.0891e+00
-1.0000e+01 1.0190e+02 8.9924e-01
-9.5000e+00 1.1215e+02 3.6913e+00
-9.0000e+00 1.2264e+02 8.9223e-01
-8.5000e+00 1.5515e+02 1.2904e+00
-8.0000e+00 1.8824e+02 2.6738e+00
-7.5000e+00 2.0654e+02 9.6478e+00
-7.0000e+00 2.2149e+02 5.9001e+00
-6.5000e+00 2.3929e+02 7.8987e+00
-6.0000e+00 2.3543e+02 2.7184e+00
-5.5000e+00 2.4139e+02 8.2565e+00
-5.0000e+00 2.2770e+02 5.5758e+00
-4.5000e+00 2.3288e+02 4.3808e-01
-4.0000e+00 2.3194e+02 1.3871e+00
