-1.2000e+01 8.6775e+01 2.5196e+00
-1.1500e+01 8.3432e+01 8.7896e-01
-1.1000e+01 8.2063e+01 2.4265e+00
-1.0500e+01 8.3711e+01 1.3382e+00
-1.0000e+01 8.7542e+01 7.5130e-01
-9.5000e+00 9.6066e+01 4.0296e+00
-9.0000e+00 1.0394e+02 2.4333e+00
-8.5000e+00 1.3762e+02 5.6166e-01
-8.0000e+00 1.8354e+02 5.3009e+00
-7.5000e+00 2.1189e+02 2.8859e+00
-7.0000e+00 2.1642e+02 6.9929e+00
-6.5000e+00 2.2471e+02 3.9685e+00
-6.0000e+00 2.1875e+02 1.1686e+01
-5.5000e+00 2.2686e+02 4.1348e+00
-5.0000e+00 2.3652e+02 5.3414e+00
-4.5000e+00 2.3278e+02 1.5431e+00
-4.0000e+00 2.3968e+02 8.4314e+00
