-1.2000e+01 4.1321e+01 1.0424e+00
-1.1500e+01 3.8806e+01 1.5005e+00
-1.1000e+01 4.0467e+01 7.1683e-02
-1.0500e+01 3.8792e+01 1.8827e+00
-1.0000e+01 4.2674e+01 1.1225e+00
-9.5000e+00 4.2918e+01 1.3507e+00
-9.0000e+00 4.9605e+01 2.7221e+00
-8.5000e+00 7.3916e+01 4.7278e-01
-8.0000e+00 1.1245e+02 2.1489e+00
-7.5000e+00 1.6632e+02 3.7655e+00
-7.0000e+00 1.8871e+02 5.2089e+00
-6.5000e+00 2.1136e+02 3.8937e+00
-6.0000e+00 2.2040e+02 8.1276e+00
-5.5000e+00 2.1489e+02 1.0464e+00
-5.0000e+00 2.1261e+02 1.7366e+00
-4.5000e+00 2.0826e+02 6.2506e+00
-4.0000e+00 2.1640e+02 1.8435e+00
