-1.2000e+01 8.7272e+01 3.0166e+00
-1.1500e+01 8.6876e+01 2.5644e+00
-1.1000e+01 8.1113e+01 3.3763e+00
-1.0500e+01 8.4392e+01 6.5698e-01
-1.0000e+01 8.8096e+01 1.3047e+00
-9.5000e+00 9.2060e+01 2.3710e-02
-9.0000e+00 1.1181e+02 5.4315e+00
-8.5000e+00 1.4183e+02 4.7772e+00
-8.0000e+00 1.7757e+02 6.7244e-01
-7.5000e+00 2.0480e+02 4.2046e+00
-7.0000e+00 2.2848e+02 5.0743e+00
-6.5000e+00 2.3244e+02 3.7533e+00
-6.0000e+00 2.3051e+02 7.8680e-02
-5.5000e+00 2.4057e+02 9.5749e+00
-5.0000e+00 2.3427e+02 3.0937e+00
-4.5000e+00 2.3791e+02 6.6776e+00
-4.0000e+00 2.4343e+02 1.2177e+01
