-8.5	1.0090	0.0201
-8	0.9886	0.0103
-7.5	1.0036	0.0152
-7	1.0844	0.0189
-6.5	1.2187	0.0179
-6	1.4618	0.0093
-5.5	1.7811	0.0559
-5	1.9885	0.0340
-4.5	2.0357	0.0303
-4	1.9997	0.0230
-3.5	2.0115	0.0280
-3	2.1317	0.0141
