-9	0.9753	0.0267
-8.5	0.9760	0.0303
-8	1.0095	0.0102
-7.5	1.0705	0.0110
-7	1.1340	0.0327
-6.5	1.4070	0.0195
-6	1.7093	0.0427
-5.5	1.8124	0.0511
-5	1.8990	0.0533
-4.5	1.9575	0.0270
-4	2.0788	0.0837
-3.5	1.9104	0.0880
-3	2.0880	0.0885

