-1.0000e+01 9.9371e-09 5.8899e-11
-9.5000e+00 1.0278e-07 2.9029e-09
-9.0000e+00 9.7335e-07 2.2658e-08
-8.5000e+00 1.0112e-05 2.3686e-07
-8.0000e+00 9.9199e-05 3.0822e-06
-7.5000e+00 8.9420e-04 9.6258e-06
-7.0000e+00 6.8731e-03 7.1346e-05
-6.5000e+00 3.7822e-02 2.9692e-04
-6.0000e+00 1.1356e-01 2.4507e-03
-5.5000e+00 1.8754e-01 1.1486e-03
-5.0000e+00 2.3060e-01 3.8414e-03
-4.5000e+00 2.4280e-01 5.2561e-04
-4.0000e+00 2.5016e-01 2.6366e-03
-3.5000e+00 2.5828e-01 9.0666e-03
-3.0000e+00 2.5179e-01 2.0398e-03
-2.5000e+00 2.5278e-01 2.8627e-03
-2.0000e+00 2.5229e-01 2.3138e-03
