-1.0000e+01 3.0067e-04 7.1045e-07
-9.5000e+00 9.4795e-04 8.1047e-08
-9.0000e+00 3.0620e-03 6.9241e-05
-8.5000e+00 9.7729e-03 3.5991e-04
-8.0000e+00 3.0026e-02 7.6701e-04
-7.5000e+00 8.9081e-02 1.4796e-03
-7.0000e+00 2.3431e-01 3.0699e-04
-6.5000e+00 4.8004e-01 3.1098e-03
-6.0000e+00 6.6705e-01 1.4795e-02
-5.5000e+00 7.7515e-01 2.3170e-03
-5.0000e+00 7.8404e-01 2.7325e-02
-4.5000e+00 8.2306e-01 6.2852e-04
-4.0000e+00 8.7092e-01 4.4955e-02
-3.5000e+00 8.2027e-01 6.8103e-03
-3.0000e+00 8.3449e-01 7.0505e-03
-2.5000e+00 7.9585e-01 3.1698e-02
-2.0000e+00 8.0482e-01 2.2764e-02
