-1.0000e+01 3.0237e-04 2.3889e-06
-9.5000e+00 9.5015e-04 1.8517e-06
-9.0000e+00 3.1491e-03 1.5362e-04
-8.5000e+00 8.8907e-03 5.4862e-04
-8.0000e+00 2.8325e-02 1.1856e-03
-7.5000e+00 9.7397e-02 7.6349e-03
-7.0000e+00 2.5426e-01 6.5936e-03
-6.5000e+00 5.5087e-01 3.0686e-02
-6.0000e+00 7.6211e-01 1.9506e-02
-5.5000e+00 8.4726e-01 1.0272e-02
-5.0000e+00 8.3686e-01 3.1189e-02
-4.5000e+00 8.5620e-01 2.1649e-02
-4.0000e+00 8.8361e-01 2.6728e-03
-3.5000e+00 8.9068e-01 8.7649e-03
-3.0000e+00 9.1082e-01 2.8599e-02
-2.5000e+00 9.3017e-01 4.7848e-02
-2.0000e+00 9.1974e-01 3.7384e-02
