-1.0000e+01 3.1461e-04 1.5055e-05
-9.5000e+00 9.7389e-04 2.9887e-05
-9.0000e+00 2.9394e-03 1.3776e-05
-8.5000e+00 9.0185e-03 1.5361e-05
-8.0000e+00 2.5295e-02 6.4716e-04
-7.5000e+00 6.4330e-02 3.5858e-05
-7.0000e+00 1.2985e-01 1.7947e-03
-6.5000e+00 2.2041e-01 8.1755e-03
-6.0000e+00 3.0644e-01 2.9903e-04
-5.5000e+00 3.7525e-01 9.1034e-04
-5.0000e+00 3.9892e-01 1.0958e-02
-4.5000e+00 4.1601e-01 6.4092e-03
-4.0000e+00 4.3016e-01 3.5427e-03
-3.5000e+00 4.4048e-01 1.2519e-02
-3.0000e+00 4.3983e-01 1.1436e-02
-2.5000e+00 4.0653e-01 2.2000e-02
-2.0000e+00 4.3148e-01 2.9045e-03
