-1.1000e+01 2.7405e-04 1.3555e-06
-1.0500e+01 8.2471e-04 3.7393e-05
-1.0000e+01 2.7510e-03 2.7089e-05
-9.5000e+00 8.4611e-03 1.2937e-04
-9.0000e+00 2.8329e-02 1.3938e-03
-8.5000e+00 8.1128e-02 1.7903e-03
-8.0000e+00 2.4699e-01 6.0102e-03
-7.5000e+00 5.7067e-01 1.1024e-02
-7.0000e+00 8.8773e-01 2.3620e-02
-6.5000e+00 9.3548e-01 4.5248e-03
-6.0000e+00 9.6079e-01 1.3973e-02
-5.5000e+00 9.2742e-01 2.3961e-02
-5.0000e+00 9.4568e-01 7.0919e-03
-4.5000e+00 9.7814e-01 2.4928e-02
-4.0000e+00 9.4208e-01 1.1268e-02
-3.5000e+00 9.6562e-01 1.2225e-02
-3.0000e+00 9.4230e-01 1.1107e-02
