-1.1000e+01 2.8343e-05 1.0726e-06
-1.0500e+01 8.5207e-05 1.0094e-06
-1.0000e+01 2.7897e-04 6.5243e-06
-9.5000e+00 8.4644e-04 1.3214e-05
-9.0000e+00 2.5924e-03 1.0722e-04
-8.5000e+00 8.4026e-03 4.8949e-05
-8.0000e+00 2.4952e-02 2.1566e-04
-7.5000e+00 6.4830e-02 2.8092e-04
-7.0000e+00 1.2809e-01 6.3743e-03
-6.5000e+00 1.9221e-01 1.0321e-02
-6.0000e+00 2.4881e-01 7.8293e-03
-5.5000e+00 2.4796e-01 8.3709e-03
-5.0000e+00 2.6808e-01 6.4772e-03
-4.5000e+00 2.7430e-01 1.0992e-02
-4.0000e+00 2.5157e-01 1.2285e-02
-3.5000e+00 2.7678e-01 1.2754e-02
-3.0000e+00 2.6364e-01 4.4941e-04
