-1.1000e+01 9.3146e-05 2.2472e-06
-1.0500e+01 2.9000e-04 2.6173e-06
-1.0000e+01 9.3049e-04 2.2378e-05
-9.5000e+00 2.9565e-03 9.1526e-05
-9.0000e+00 8.8406e-03 1.5284e-04
-8.5000e+00 2.7684e-02 1.1050e-04
-8.0000e+00 8.6670e-02 4.6910e-03
-7.5000e+00 2.2291e-01 9.7432e-03
-7.0000e+00 4.1401e-01 1.1822e-02
-6.5000e+00 5.9891e-01 7.0510e-03
-6.0000e+00 6.8877e-01 4.8118e-04
-5.5000e+00 7.1795e-01 1.3972e-03
-5.0000e+00 7.7582e-01 5.0191e-02
-4.5000e+00 7.4053e-01 1.2020e-02
-4.0000e+00 7.3728e-01 7.8598e-03
-3.5000e+00 7.6079e-01 3.1079e-02
-3.0000e+00 7.3909e-01 9.2920e-03
