-1.0000e+01 2.4264e-04
-9.9200e+00 3.0033e-04
-9.8400e+00 3.7174e-04
-9.7600e+00 4.6012e-04
-9.6800e+00 5.6949e-04
-9.6000e+00 7.0483e-04
-9.5200e+00 8.7230e-04
-9.4400e+00 1.0795e-03
-9.3600e+00 1.3358e-03
-9.2800e+00 1.6529e-03
-9.2000e+00 2.0450e-03
-9.1200e+00 2.5298e-03
-9.0400e+00 3.1290e-03
-8.9600e+00 3.8695e-03
-8.8800e+00 4.7840e-03
-8.8000e+00 5.9129e-03
-8.7200e+00 7.3056e-03
-8.6400e+00 9.0222e-03
-8.5600e+00 1.1136e-02
-8.4800e+00 1.3736e-02
-8.4000e+00 1.6928e-02
-8.3200e+00 2.0842e-02
-8.2400e+00 2.5627e-02
-8.1600e+00 3.1464e-02
-8.0800e+00 3.8558e-02
-8.0000e+00 4.7144e-02
-7.9200e+00 5.7485e-02
-7.8400e+00 6.9866e-02
-7.7600e+00 8.4581e-02
-7.6800e+00 1.0192e-01
-7.6000e+00 1.2216e-01
-7.5200e+00 1.4549e-01
-7.4400e+00 1.7203e-01
-7.3600e+00 2.0177e-01
-7.2800e+00 2.3452e-01
-7.2000e+00 2.6991e-01
-7.1200e+00 3.0737e-01
-7.0400e+00 3.4620e-01
-6.9600e+00 3.8554e-01
-6.8800e+00 4.2451e-01
-6.8000e+00 4.6225e-01
-6.7200e+00 4.9802e-01
-6.6400e+00 5.3123e-01
-6.5600e+00 5.6148e-01
-6.4800e+00 5.8854e-01
-6.4000e+00 6.1239e-01
-6.3200e+00 6.3312e-01
-6.2400e+00 6.5092e-01
-6.1600e+00 6.6604e-01
-6.0800e+00 6.7878e-01
-6.0000e+00 6.8944e-01
-5.9200e+00 6.9829e-01
-5.8400e+00 7.0561e-01
-5.7600e+00 7.1164e-01
-5.6800e+00 7.1658e-01
-5.6000e+00 7.2063e-01
-5.5200e+00 7.2393e-01
-5.4400e+00 7.2662e-01
-5.3600e+00 7.2880e-01
-5.2800e+00 7.3058e-01
-5.2000e+00 7.3202e-01
-5.1200e+00 7.3319e-01
-5.0400e+00 7.3413e-01
-4.9600e+00 7.3490e-01
-4.8800e+00 7.3552e-01
-4.8000e+00 7.3602e-01
-4.7200e+00 7.3643e-01
-4.6400e+00 7.3676e-01
-4.5600e+00 7.3702e-01
-4.4800e+00 7.3724e-01
-4.4000e+00 7.3741e-01
-4.3200e+00 7.3755e-01
-4.2400e+00 7.3766e-01
-4.1600e+00 7.3775e-01
-4.0800e+00 7.3783e-01
-4.0000e+00 7.3789e-01
-3.9200e+00 7.3794e-01
-3.8400e+00 7.3798e-01
-3.7600e+00 7.3801e-01
-3.6800e+00 7.3803e-01
-3.6000e+00 7.3805e-01
-3.5200e+00 7.3807e-01
-3.4400e+00 7.3808e-01
-3.3600e+00 7.3809e-01
-3.2800e+00 7.3810e-01
-3.2000e+00 7.3811e-01
-3.1200e+00 7.3812e-01
-3.0400e+00 7.3812e-01
-2.9600e+00 7.3812e-01
-2.8800e+00 7.3813e-01
-2.8000e+00 7.3813e-01
-2.7200e+00 7.3813e-01
-2.6400e+00 7.3813e-01
-2.5600e+00 7.3813e-01
-2.4800e+00 7.3813e-01
-2.4000e+00 7.3814e-01
-2.3200e+00 7.3814e-01
-2.2400e+00 7.3814e-01
-2.1600e+00 7.3814e-01
-2.0800e+00 7.3814e-01
