-1.0000e+01 5.9775e-04 1.7822e-06
-9.5000e+00 1.8829e-03 9.7200e-06
-9.0000e+00 6.1365e-03 1.8323e-04
-8.5000e+00 1.8062e-02 4.5245e-04
-8.0000e+00 5.6404e-02 7.7134e-04
-7.5000e+00 1.6104e-01 9.0413e-03
-7.0000e+00 3.4527e-01 9.1742e-03
-6.5000e+00 5.6371e-01 1.9202e-02
-6.0000e+00 6.7897e-01 2.4993e-03
-5.5000e+00 7.3223e-01 1.8171e-03
-5.0000e+00 7.7067e-01 2.4400e-02
-4.5000e+00 7.7098e-01 2.1500e-02
-4.0000e+00 7.5967e-01 9.7286e-03
-3.5000e+00 7.6776e-01 1.7767e-02
-3.0000e+00 7.3224e-01 1.7756e-02
-2.5000e+00 7.0794e-01 4.2056e-02
-2.0000e+00 7.4796e-01 2.0429e-03
