-1.0000e+01 6.0812e-04 8.5139e-06
-9.5000e+00 1.9410e-03 4.7478e-05
-9.0000e+00 5.8465e-03 1.1472e-04
-8.5000e+00 1.8036e-02 5.5480e-04
-8.0000e+00 5.5489e-02 8.3763e-04
-7.5000e+00 1.5749e-01 3.8274e-04
-7.0000e+00 3.5561e-01 3.7644e-03
-6.5000e+00 5.8334e-01 8.0924e-03
-6.0000e+00 6.9657e-01 1.7717e-02
-5.5000e+00 7.4746e-01 2.5838e-03
-5.0000e+00 7.3010e-01 1.9312e-02
-4.5000e+00 7.3517e-01 1.4767e-02
-4.0000e+00 7.5099e-01 9.9381e-04
-3.5000e+00 7.3475e-01 1.5248e-02
-3.0000e+00 7.0390e-01 4.6096e-02
-2.5000e+00 7.3703e-01 1.2971e-02
-2.0000e+00 7.4335e-01 6.6454e-03
