-1.0000e+01 5.0331e-05 3.3647e-07
-9.5000e+00 1.5731e-04 7.4570e-07
-9.0000e+00 5.0481e-04 5.3948e-06
-8.5000e+00 1.6097e-03 3.4331e-05
-8.0000e+00 4.7420e-03 2.0029e-04
-7.5000e+00 1.5083e-02 1.6306e-04
-7.0000e+00 4.6632e-02 1.9141e-03
-6.5000e+00 1.0925e-01 5.3032e-03
-6.0000e+00 2.1679e-01 7.0957e-03
-5.5000e+00 3.1930e-01 1.7682e-03
-5.0000e+00 3.6336e-01 1.3842e-03
-4.5000e+00 3.8251e-01 1.3081e-05
-4.0000e+00 3.6708e-01 2.1407e-02
-3.5000e+00 3.9817e-01 7.7535e-03
-3.0000e+00 4.0902e-01 1.7998e-02
-2.5000e+00 3.8564e-01 5.5742e-03
-2.0000e+00 3.8500e-01 6.2821e-03
